xm_lf,lf2_Sfs,sqrt_h1_h2,h_wf,kn
0.3,3.0,1.2,0.8,0.003666903229513849
0.3,3.0,1.2,1.0,0.004332238248477185
0.3,3.0,1.2,2.0,0.004831239512699689
0.3,3.0,1.4,0.5,0.002435443835993119
0.3,3.0,1.4,0.6,0.003273730663599446
0.3,3.0,1.4,0.8,0.004279674856727037
0.3,3.0,1.4,1.0,0.0050561931812465825
0.3,3.0,1.4,2.0,0.005638581924636243
0.3,3.0,1.6,0.5,0.0028035490875401707
0.3,3.0,1.6,0.6,0.0037685388097007367
0.3,3.0,1.6,0.8,0.004926526476293416
0.3,3.0,1.6,1.0,0.005820411692610571
0.3,3.0,1.6,2.0,0.006
0.3,4.0,0.8,0.5,0.0012232211602315932
0.3,4.0,0.8,0.6,0.0016442574291518888
0.3,4.0,0.8,0.8,0.002149500951856242
0.3,4.0,0.8,1.0,0.0025395134956981993
0.3,4.0,0.8,2.0,0.0028320229035796677
0.3,4.0,1.0,0.5,0.0014690085896239239
0.3,4.0,1.0,0.6,0.00197464560416839
0.3,4.0,1.0,0.8,0.0025814100216217492
0.3,4.0,1.0,1.0,0.0030497895719366233
0.3,4.0,1.0,2.0,0.0034010742346727795
0.3,4.0,1.2,0.5,0.0017861808987472707
0.3,4.0,1.2,0.6,0.0024009895414320187
0.3,4.0,1.2,0.8,0.003138759912653717
0.3,4.0,1.2,1.0,0.0037082668658774843
0.3,4.0,1.2,2.0,0.0041353970807953095
0.3,4.0,1.4,0.5,0.0020846673619331546
0.3,4.0,1.4,0.6,0.0028022159104246383
0.3,4.0,1.4,0.8,0.003663274168614419
0.3,4.0,1.4,1.0,0.004327950718796004
0.3,4.0,1.4,2.0,0.004826458131432194
0.3,4.0,1.6,0.5,0.0023997544899199965
0.3,4.0,1.6,0.6,0.003225756941160575
0.3,4.0,1.6,0.8,0.004216959882649269
0.3,4.0,1.6,1.0,0.004982098995377385
0.3,4.0,1.6,2.0,0.00555595332992347
0.3,5.0,0.8,0.5,0.001012508227284578
0.3,5.0,0.8,0.6,0.0013610164939223855
0.3,5.0,0.8,0.8,0.0017792264138877549
0.3,5.0,0.8,1.0,0.0021020551240364606
0.3,5.0,0.8,2.0,0.0023441766566479902
0.3,5.0,1.0,0.5,0.001215956142112788
0.3,5.0,1.0,0.6,0.001634491770738566
0.3,5.0,1.0,0.8,0.0021367345250895
0.3,5.0,1.0,1.0,0.002524430686342853
0.3,5.0,1.0,2.0,0.0028152028072828674
0.3,5.0,1.2,0.5,0.0014784921273416848
0.3,5.0,1.2,0.6,0.0019873934030571203
0.3,5.0,1.2,0.8,0.002598074933915642
0.3,5.0,1.2,1.0,0.0030694782208941502
0.3,5.0,1.2,2.0,0.003423030686128031
0.3,5.0,1.4,0.5,0.001725561103528757
0.3,5.0,1.4,0.6,0.0023195042369897425
0.3,5.0,1.4,0.8,0.003032235997142924
0.3,5.0,1.4,1.0,0.0035824148997173105
0.3,5.0,1.4,2.0,0.003995049076648101
0.3,5.0,1.6,0.5,0.001986371102382722
0.3,5.0,1.6,0.6,0.0026700857934202527
0.3,5.0,1.6,0.8,0.00349054342266529
0.3,5.0,1.6,1.0,0.004123879136468477
0.3,5.0,1.6,2.0,0.004598880921820867
0.3,6.0,0.8,0.5,0.0008134170901238149
0.3,6.0,0.8,0.6,0.001093397610275128
0.3,6.0,0.8,0.8,0.0014293742344567038
0.3,6.0,0.8,1.0,0.0016887246110179202
0.3,6.0,0.8,2.0,0.0018832373934388326
0.3,6.0,1.0,0.5,0.000976860711036544
0.3,6.0,1.0,0.6,0.0013130989992556437
0.3,6.0,1.0,0.8,0.0017165849451185647
0.3,6.0,1.0,1.0,0.0020280477805215196
0.3,6.0,1.0,2.0,0.002261644907073737
0.3,6.0,1.2,0.5,0.0011877738191012526
0.3,6.0,1.2,0.6,0.0015966090104585677
0.3,6.0,1.2,0.8,0.0020872112400873457
0.3,6.0,1.2,1.0,0.002465921733134122
0.3,6.0,1.2,2.0,0.0027499546029192043
0.3,6.0,1.4,0.5,0.0013862612212322315
0.3,6.0,1.4,0.6,0.0018634163517288324
0.3,6.0,1.4,0.8,0.002436002508324754
0.3,6.0,1.4,1.0,0.0028779988397321316
0.3,6.0,1.4,2.0,0.0032094960882876654
0.3,6.0,1.6,0.5,0.0015957877264261102
0.3,6.0,1.6,0.6,0.002145062487333648
0.3,6.0,1.6,0.8,0.0028041922004226933
0.3,6.0,1.6,1.0,0.0033129940842107283
0.3,6.0,1.6,2.0,0.0036945954970517545
0.3,7.0,0.8,0.5,0.0006660266519747948
0.3,7.0,0.8,0.6,0.0008952749560965536
0.3,7.0,0.8,0.8,0.0011703729210426645
0.3,7.0,0.8,1.0,0.0013827292448607151
0.3,7.0,0.8,2.0,0.0015419964877242528
0.3,7.0,1.0,0.5,0.0007998544371846829
0.3,7.0,1.0,0.6,0.0010751666528823096
0.3,7.0,1.0,0.8,0.0014055413117194607
0.3,7.0,1.0,1.0,0.0016605673641551567
0.3,7.0,1.0,2.0,0.001851836903481929
0.3,7.0,1.2,0.5,0.0009725502815768305
0.3,7.0,1.2,0.6,0.0013073049074818989
0.3,7.0,1.2,0.8,0.0017090104585679806
0.3,7.0,1.2,1.0,0.0020190989541432024
0.3,7.0,1.2,2.0,0.002251665325824618
0.3,7.0,1.4,0.5,0.001135071946667919
0.3,7.0,1.4,0.6,0.0015257670007746305
0.3,7.0,1.4,0.8,0.001994601065702684
0.3,7.0,1.4,1.0,0.0023565080631910056
0.3,7.0,1.4,2.0,0.0026279383113072476
0.3,7.0,1.6,0.5,0.0013066324393703986
0.3,7.0,1.6,0.6,0.0017563791123420935
0.3,7.0,1.6,0.8,0.0022960751199081276
0.3,7.0,1.6,1.0,0.002712682564345066
0.3,7.0,1.6,2.0,0.00302513814767277
0.3,8.0,0.8,0.5,0.0005594754214484942
0.3,8.0,0.8,0.6,0.0007520484831789542
0.3,8.0,0.8,0.8,0.0009831361572555058
0.3,8.0,0.8,1.0,0.0011615196249637214
0.3,8.0,0.8,2.0,0.001295307225744883
0.3,8.0,1.0,0.5,0.0006718933799638456
0.3,8.0,1.0,0.6,0.0009031610288644446
0.3,8.0,1.0,0.8,0.0011806822075451635
0.3,8.0,1.0,1.0,0.0013949090823162451
0.3,8.0,1.0,2.0,0.0015555792383945557
0.3,8.0,1.2,0.5,0.0008169612688196759
0.3,8.0,1.2,0.6,0.001098161705551086
0.3,8.0,1.2,0.8,0.0014356022296287782
0.3,8.0,1.2,1.0,0.0016960826341799792
0.3,8.0,1.2,2.0,0.00189144293759338
0.3,8.0,1.4,0.5,0.0009534826479593038
0.3,8.0,1.4,0.6,0.001281674139104716
0.3,8.0,1.4,0.8,0.001675503928479211
0.3,8.0,1.4,1.0,0.001979512888698119
0.3,8.0,1.4,2.0,0.002207519608862301
0.3,8.0,1.6,0.5,0.0010975968191775799
0.3,8.0,1.6,0.6,0.0014753928257785584
0.3,8.0,1.6,0.8,0.0019287480336997328
0.3,8.0,1.6,1.0,0.0022787064398143235
0.3,8.0,1.6,2.0,0.0025411752444002666
0.3,10.0,0.8,0.5,0.0004699767324029574
0.3,10.0,0.8,0.6,0.0006317440859474534
0.3,10.0,0.8,0.8,0.000825864910200849
0.3,10.0,0.8,1.0,0.0009757125640104873
0.3,10.0,0.8,2.0,0.0010880983043677164
0.3,10.0,1.0,0.5,0.0005644113094745794
0.3,10.0,1.0,0.6,0.0007586833181705396
0.3,10.0,1.0,0.8,0.0009918097286056918
0.3,10.0,1.0,1.0,0.0011717669577135288
0.3,10.0,1.0,2.0,0.0013067348795444062
0.3,10.0,1.2,0.5,0.0006862728422020457
0.3,10.0,1.2,0.6,0.0009224899436846336
0.3,10.0,1.2,0.8,0.0012059504654637395
0.3,10.0,1.2,1.0,0.001424762096310768
0.3,10.0,1.2,2.0,0.0015888708194460404
0.3,10.0,1.4,0.5,0.0008009550412968171
0.3,10.0,1.4,0.6,0.0010766460881199967
0.3,10.0,1.4,0.8,0.001407475344307812
0.3,10.0,1.4,1.0,0.0016628523139966523
0.3,10.0,1.4,2.0,0.001854385041263282
0.3,10.0,1.6,0.5,0.0009220154215844277
0.3,10.0,1.6,0.6,0.0012393758022022563
0.3,10.0,1.6,0.8,0.0016202082589436497
0.3,10.0,1.6,1.0,0.0019141841904633226
0.3,10.0,1.6,2.0,0.0021346661391030766
0.3,14.0,0.8,0.5,0.0002922827332785669
0.3,14.0,0.8,0.6,0.00039288729726937797
0.3,14.0,0.8,0.8,0.0005136127740583513
0.3,14.0,0.8,1.0,0.0006068043701761554
0.3,14.0,0.8,2.0,0.0006766980672645084
0.3,14.0,1.0,0.5,0.00035101244136725117
0.3,14.0,1.0,0.6,0.0004718319411132249
0.3,14.0,1.0,0.8,0.0006168153408083938
0.3,14.0,1.0,1.0,0.0007287323510994013
0.3,14.0,1.0,2.0,0.000812670108817657
0.3,14.0,1.2,0.5,0.000426799218480635
0.3,14.0,1.2,0.6,0.0005737047465808534
0.3,14.0,1.2,0.8,0.0007499913803011157
0.3,14.0,1.2,1.0,0.0008860722905413181
0.3,14.0,1.2,2.0,0.00098813297322147
0.3,14.0,1.4,0.5,0.0004981211037970274
0.3,14.0,1.4,0.6,0.0006695758315532508
0.3,14.0,1.4,0.8,0.0008753215048607184
0.3,14.0,1.4,1.0,0.00103414272636122
0.3,14.0,1.4,2.0,0.0011532586424865961
0.3,14.0,1.6,0.5,0.000573409637042685
0.3,14.0,1.6,0.6,0.0007707788961696959
0.3,14.0,1.6,0.8,0.0010076220071221092
0.3,14.0,1.6,1.0,0.0011904482682081826
0.3,14.0,1.6,2.0,0.0013275679640227375
0.3,20.0,0.8,0.5,0.00016118453221307803
0.3,20.0,0.8,0.6,0.00021666471540236223
0.3,20.0,0.8,0.8,0.0002832409352295031
0.3,20.0,0.8,1.0,0.0003346331049206294
0.3,20.0,0.8,2.0,0.0003731772321889741
0.3,20.0,1.0,0.5,0.00019357207840542528
0.3,20.0,1.0,0.6,0.00026020014887106086
0.3,20.0,1.0,0.8,0.00034015383342982336
0.3,20.0,1.0,1.0,0.0004018724671243068
0.3,20.0,1.0,2.0,0.00044816144239516947
0.3,20.0,1.2,0.5,0.00023536604987932393
0.3,20.0,1.2,0.6,0.0003163797264682218
0.3,20.0,1.2,0.8,0.00041359613837489907
0.3,20.0,1.2,1.0,0.0004886403861625096
0.3,20.0,1.2,2.0,0.0005449235720032174
0.3,20.0,1.4,0.5,0.00027469777704748697
0.3,20.0,1.4,0.6,0.0003692495481326724
0.3,20.0,1.4,0.8,0.0004827116734348955
0.3,20.0,1.4,1.0,0.0005702964719138042
0.3,20.0,1.4,2.0,0.0006359850707729858
0.3,20.0,1.6,0.5,0.0003162169830439773
0.3,20.0,1.6,0.6,0.00042505978517867976
0.3,20.0,1.6,0.8,0.0005556711477403223
0.3,20.0,1.6,1.0,0.0006564939539282573
0.3,20.0,1.6,2.0,0.0007321110585692082
0.4,2.5,0.8,0.5,0.0017483742688907808
0.4,2.5,0.8,0.6,0.002350169759994491
0.4,2.5,0.8,0.8,0.003072324349318944
0.4,2.5,0.8,1.0,0.003629777014762381
0.4,2.5,0.8,2.0,0.0040478665138449586
0.4,2.5,1.0,0.5,0.0020996831173127595
0.4,2.5,1.0,0.6,0.002822400132329832
0.4,2.5,1.0,0.8,0.0036896605503503183
0.4,2.5,1.0,1.0,0.004359124732681924
0.4,2.5,1.0,2.0,0.0048612228694306266
0.4,2.5,1.2,0.5,0.0025530237903689237
0.4,2.5,1.2,0.6,0.0034317819790828648
0.4,2.5,1.2,0.8,0.004486291805539593
0.4,2.5,1.2,1.0,0.005300299390874612
0.4,2.5,1.2,2.0,0.005910805079875877
0.4,2.5,1.4,0.5,0.0029796564131626697
0.4,2.5,1.4,0.6,0.004005262787258515
0.4,2.5,1.4,0.8,0.005235990436173531
0.4,2.5,1.4,1.0,0.006
0.4,2.5,1.4,2.0,0.006
0.4,2.5,1.6,0.5,0.0034300166954574847
0.4,2.5,1.6,0.6,0.004610638384111329
0.4,2.5,1.6,0.8,0.006
0.4,2.5,1.6,1.0,0.006
0.4,2.5,1.6,2.0,0.006
0.4,3.0,0.8,0.5,0.001573721487355316
0.4,3.0,0.8,0.6,0.002115400984814573
0.4,3.0,0.8,0.8,0.0027654163817656817
0.4,3.0,0.8,1.0,0.0032671826530963617
0.4,3.0,0.8,2.0,0.0036435073565943723
0.4,3.0,1.0,0.5,0.001889936552571571
0.4,3.0,1.0,0.6,0.002540458192043669
0.4,3.0,1.0,0.8,0.0033210841594101875
0.4,3.0,1.0,1.0,0.0039236726254475
0.4,3.0,1.0,2.0,0.004375613974975484
0.4,3.0,1.2,0.5,0.00229799103551316
0.4,3.0,1.2,0.6,0.00308896621078037
0.4,3.0,1.2,0.8,0.0040381364211010224
0.4,3.0,1.2,1.0,0.0047708292150327545
0.4,3.0,1.2,2.0,0.005320348810481554
0.4,3.0,1.4,0.5,0.0026820054525883027
0.4,3.0,1.4,0.6,0.003605159503298044
0.4,3.0,1.4,0.8,0.004712944364149735
0.4,3.0,1.4,1.0,0.0055680765374387575
0.4,3.0,1.4,2.0,0.006
0.4,3.0,1.6,0.5,0.0030873772690863826
0.4,3.0,1.6,0.6,0.004150061474025535
0.4,3.0,1.6,0.8,0.0054252825199525186
0.4,3.0,1.6,1.0,0.006
0.4,3.0,1.6,2.0,0.006
0.4,4.0,0.8,0.5,0.0013550796656943145
0.4,4.0,0.8,0.6,0.0018215020143934444
0.4,4.0,0.8,0.8,0.0023812088328324
0.4,4.0,0.8,1.0,0.002813263218995804
0.4,4.0,0.8,2.0,0.0031373040086183574
0.4,4.0,1.0,0.5,0.0016273620284272836
0.4,4.0,1.0,0.6,0.002187504755603342
0.4,4.0,1.0,0.8,0.002859676028214611
0.4,4.0,1.0,1.0,0.0033785450807566433
0.4,4.0,1.0,2.0,0.0037676968701631686
0.4,4.0,1.2,0.5,0.001978724284564993
0.4,4.0,1.2,0.6,0.002659806918744972
0.4,4.0,1.2,0.8,0.0034771060797609476
0.4,4.0,1.2,1.0,0.004108003677738191
0.4,4.0,1.2,2.0,0.0045811768762211245
0.4,4.0,1.4,0.5,0.0023093864329140497
0.4,4.0,1.4,0.6,0.003104283936996784
0.4,4.0,1.4,0.8,0.004058160941896065
0.4,4.0,1.4,1.0,0.004794487050941124
0.4,4.0,1.4,2.0,0.00534673163272492
0.4,4.0,1.6,0.5,0.002658438733461364
0.4,4.0,1.6,0.6,0.0035734810511382823
0.4,4.0,1.6,0.8,0.004671531832350585
0.4,4.0,1.6,1.0,0.0055191499792513095
0.4,4.0,1.6,2.0,0.006
0.4,5.0,0.8,0.5,0.0011462131862834321
0.4,5.0,0.8,0.6,0.0015407430873592511
0.4,5.0,0.8,0.8,0.0020141789686502335
0.4,5.0,0.8,1.0,0.0023796382454362554
0.4,5.0,0.8,2.0,0.002653732703025772
0.4,5.0,1.0,0.5,0.0013765270508170186
0.4,5.0,1.0,0.6,0.001850331651641717
0.4,5.0,1.0,0.8,0.002418897172631355
0.4,5.0,1.0,1.0,0.002857789855500549
0.4,5.0,1.0,2.0,0.0031869593676524454
0.4,5.0,1.2,0.5,0.001673731754970693
0.4,5.0,1.2,0.6,0.0022498350764279967
0.4,5.0,1.2,0.8,0.0029411590621767616
0.4,5.0,1.2,1.0,0.003474812665210895
0.4,5.0,1.2,2.0,0.003875052867486496
0.4,5.0,1.4,0.5,0.00195342698192866
0.4,5.0,1.4,0.6,0.0026258022112156994
0.4,5.0,1.4,0.8,0.0034326524863601457
0.4,5.0,1.4,1.0,0.004055484277699719
0.4,5.0,1.4,2.0,0.004522608121204398
0.4,5.0,1.6,0.5,0.00224867777767055
0.4,5.0,1.6,0.6,0.0030226791866513544
0.4,5.0,1.6,0.8,0.00395148087742832
0.4,5.0,1.6,1.0,0.004668450603642119
0.4,5.0,1.6,2.0,0.005206177898302468
0.4,6.0,0.8,0.5,0.0009437549867920727
0.4,6.0,0.8,0.6,0.0012685981887676052
0.4,6.0,0.8,0.8,0.001658410031138244
0.4,6.0,0.8,1.0,0.0019593174182313683
0.4,6.0,0.8,2.0,0.0021849979585512116
0.4,6.0,1.0,0.5,0.0011333879981568346
0.4,6.0,1.0,0.6,0.0015235034323050204
0.4,6.0,1.0,0.8,0.0019916419532828434
0.4,6.0,1.0,1.0,0.0023530120396516893
0.4,6.0,1.0,2.0,0.0026240396044283232
0.4,6.0,1.2,0.5,0.0013780967704861509
0.4,6.0,1.2,0.6,0.0018524416733708762
0.4,6.0,1.2,0.8,0.0024216555568325475
0.4,6.0,1.2,1.0,0.0028610487300310306
0.4,6.0,1.2,2.0,0.003190593609929893
0.4,6.0,1.4,0.5,0.001608388803750416
0.4,6.0,1.4,0.6,0.002162000891997841
0.4,6.0,1.4,0.8,0.0028263353978947516
0.4,6.0,1.4,1.0,0.00333915501648184
0.4,6.0,1.4,2.0,0.003723769730422157
0.4,6.0,1.6,0.5,0.001851488790882157
0.4,6.0,1.6,0.6,0.0024887765993379723
0.4,6.0,1.6,0.8,0.00325352196948495
0.4,6.0,1.6,1.0,0.0038438517288966524
0.4,6.0,1.6,2.0,0.004286599048455428
0.4,7.0,0.8,0.5,0.0007952783995041497
0.4,7.0,0.8,0.6,0.001069015529768259
0.4,7.0,0.8,0.8,0.0013975000860851903
0.4,7.0,0.8,1.0,0.0016510671120140495
0.4,7.0,0.8,2.0,0.0018412423814606943
0.4,7.0,1.0,0.5,0.0009550773302456377
0.4,7.0,1.0,0.6,0.0012838177156562732
0.4,7.0,1.0,0.8,0.0016783061781490368
0.4,7.0,1.0,1.0,0.001982823587792573
0.4,7.0,1.0,2.0,0.0022112116450252258
0.4,7.0,1.2,0.5,0.0011612872083668546
0.4,7.0,1.2,0.6,0.001561005631536605
0.4,7.0,1.2,0.8,0.0020406677393403063
0.4,7.0,1.2,1.0,0.0024109332260659694
0.4,7.0,1.2,2.0,0.0026886323411102176
0.4,7.0,1.4,0.5,0.0013553484659984511
0.4,7.0,1.4,0.6,0.0018218633365413965
0.4,7.0,1.4,0.8,0.0023816811811929305
0.4,7.0,1.4,1.0,0.0028138212718011326
0.4,7.0,1.4,2.0,0.003137926339757284
0.4,7.0,1.6,0.5,0.0015602026616226444
0.4,7.0,1.6,0.6,0.0020972289400797138
0.4,7.0,1.6,0.8,0.0027416604742281974
0.4,7.0,1.6,1.0,0.003239116395325272
0.4,7.0,1.6,2.0,0.0036122083361480786
0.4,8.0,0.8,0.5,0.000686011796130594
0.4,8.0,0.8,0.6,0.0009221390447987332
0.4,8.0,0.8,0.8,0.0012054917432005004
0.4,8.0,0.8,1.0,0.0014242201419667768
0.4,8.0,0.8,2.0,0.0015882664410414842
0.4,8.0,1.0,0.5,0.0008238552878764612
0.4,8.0,1.0,0.6,0.0011074286659498807
0.4,8.0,1.0,0.8,0.0014477167196379841
0.4,8.0,1.0,1.0,0.0017103952172217826
0.4,8.0,1.0,2.0,0.0019074040904096328
0.4,8.0,1.2,0.5,0.0010017331341225146
0.4,8.0,1.2,0.6,0.0013465325824617857
0.4,8.0,1.2,0.8,0.0017602919204689116
0.4,8.0,1.2,1.0,0.0020796850936673945
0.4,8.0,1.2,2.0,0.002319229973566257
0.4,8.0,1.4,0.5,0.0011691315093207073
0.4,8.0,1.4,0.6,0.0015715499636158785
0.4,8.0,1.4,0.8,0.0020544521087700837
0.4,8.0,1.4,1.0,0.0024272186769592947
0.4,8.0,1.4,2.0,0.0027067936031012025
0.4,8.0,1.6,0.5,0.0013458399359203255
0.4,8.0,1.6,0.6,0.0018090819428494228
0.4,8.0,1.6,0.8,0.0023649723511643397
0.4,8.0,1.6,1.0,0.002794080736530241
0.4,8.0,1.6,2.0,0.0031159120255546667
0.4,10.0,0.8,0.5,0.0005989026351906415
0.4,10.0,0.8,0.6,0.0008050466581729275
0.4,10.0,0.8,0.8,0.0010524194857516708
0.4,10.0,0.8,1.0,0.0012433739491457887
0.4,10.0,0.8,2.0,0.0013865897966913773
0.4,10.0,1.0,0.5,0.0007192428843177332
0.4,10.0,1.0,0.6,0.0009668083698618802
0.4,10.0,1.0,0.8,0.001263886952514857
0.4,10.0,1.0,1.0,0.0014932107707031196
0.4,10.0,1.0,2.0,0.0016652036343443174
0.4,10.0,1.2,0.5,0.0008745339616136074
0.4,10.0,1.2,0.6,0.001175551086082059
0.4,10.0,1.2,0.8,0.0015367716354442009
0.4,10.0,1.2,1.0,0.0018156085507412933
0.4,10.0,1.2,2.0,0.002024736237214112
0.4,10.0,1.4,0.5,0.001020676241671054
0.4,10.0,1.4,0.6,0.0013719959625360903
0.4,10.0,1.4,0.8,0.0017935796275741344
0.4,10.0,1.4,1.0,0.002119012632164905
0.4,10.0,1.4,2.0,0.0023630873856079833
0.4,10.0,1.6,0.5,0.0011749463911755332
0.4,10.0,1.6,0.6,0.0015793663446598656
0.4,10.0,1.6,0.8,0.002064670288841064
0.4,10.0,1.6,1.0,0.0024392908773318137
0.4,10.0,1.6,2.0,0.002720256318699876
0.4,14.0,0.8,0.5,0.0004182760333912158
0.4,14.0,0.8,0.6,0.0005622478564787718
0.4,14.0,0.8,0.8,0.0007350140441838392
0.4,14.0,0.8,1.0,0.0008683774171491543
0.4,14.0,0.8,2.0,0.0009683999468731405
0.4,14.0,1.0,0.5,0.0005023221522501983
0.4,14.0,1.0,0.6,0.0006752228930609547
0.4,14.0,1.0,0.8,0.0008827037820338623
0.4,14.0,1.0,1.0,0.0010428644682585633
0.4,14.0,1.0,2.0,0.001162984982927089
0.4,14.0,1.2,0.5,0.0006107780714860366
0.4,14.0,1.2,0.6,0.0008210096540627517
0.4,14.0,1.2,0.8,0.0010732875531548104
0.4,14.0,1.2,1.0,0.0012680283875416622
0.4,14.0,1.2,2.0,0.0014140840133318015
0.4,14.0,1.4,0.5,0.0007128444335646047
0.4,14.0,1.4,0.6,0.0009582075538132911
0.4,14.0,1.4,0.8,0.001252643298111715
0.4,14.0,1.4,1.0,0.0014799270305526034
0.4,14.0,1.4,2.0,0.0016503898298832695
0.4,14.0,1.6,0.5,0.0008205873326835298
0.4,14.0,1.6,0.6,0.0011030358711072083
0.4,14.0,1.6,0.8,0.0014419741172156228
0.4,14.0,1.6,1.0,0.0017036106580712409
0.4,14.0,1.6,2.0,0.0018998380637129544
0.4,20.0,0.8,0.5,0.0002919568885368964
0.4,20.0,0.8,0.6,0.0003924492958231471
0.4,20.0,0.8,0.8,0.0005130401845666479
0.4,20.0,0.8,1.0,0.000606127888158122
0.4,20.0,0.8,2.0,0.0006759436658517276
0.4,20.0,1.0,0.5,0.00035062112314945045
0.4,20.0,1.0,0.6,0.0004713059300306016
0.4,20.0,1.0,0.8,0.0006161276982879834
0.4,20.0,1.0,1.0,0.0007279199404515763
0.4,20.0,1.0,2.0,0.0008117641220742709
0.4,20.0,1.2,0.5,0.0004263234111021728
0.4,20.0,1.2,0.6,0.0005730651649235725
0.4,20.0,1.2,0.8,0.0007491552695092525
0.4,20.0,1.2,1.0,0.0008850844730490758
0.4,20.0,1.2,2.0,0.0009870313757039434
0.4,20.0,1.4,0.5,0.000497565784840732
0.4,20.0,1.4,0.6,0.0006688293702025781
0.4,20.0,1.4,0.8,0.0008743456726367932
0.4,20.0,1.4,1.0,0.0010329898359193455
0.4,20.0,1.4,2.0,0.0011519729583812596
0.4,20.0,1.6,0.5,0.0005727703843815446
0.4,20.0,1.6,0.6,0.0007699196108896852
0.4,20.0,1.6,0.8,0.0010064986826994536
0.4,20.0,1.6,1.0,0.0011891211240964675
0.4,20.0,1.6,2.0,0.0013260879551442283
0.5,2.5,0.8,0.5,0.0018942440982453383
0.5,2.5,0.8,0.6,0.002546248407423987
0.5,2.5,0.8,0.8,0.0033286535784383653
0.5,2.5,0.8,1.0,0.00393261546483543
0.5,2.5,0.8,2.0,0.004385586879633229
0.5,2.5,1.0,0.5,0.0022748632394815507
0.5,2.5,1.0,0.6,0.0030578777603175915
0.5,2.5,1.0,0.8,0.003997495185320841
0.5,2.5,1.0,1.0,0.004722813899358436
0.5,2.5,1.0,2.0,0.0052668029348866335
0.5,2.5,1.2,0.5,0.002766026893460522
0.5,2.5,1.2,0.6,0.0037181013676588896
0.5,2.5,1.2,0.8,0.0048605907366969315
0.5,2.5,1.2,1.0,0.005742512354901735
0.5,2.5,1.2,2.0,0.006
0.5,2.5,1.4,0.5,0.0032282541992642703
0.5,2.5,1.4,0.6,0.00433942865190958
0.5,2.5,1.4,0.8,0.005672837995083952
0.5,2.5,1.4,1.0,0.006
0.5,2.5,1.4,2.0,0.006
0.5,2.5,1.6,0.5,0.0037161888034278777
0.5,2.5,1.6,0.6,0.004995311761129501
0.5,2.5,1.6,0.8,0.006
0.5,2.5,1.6,1.0,0.006
0.5,2.5,1.6,2.0,0.006
0.5,3.0,0.8,0.5,0.0017183965526570818
0.5,3.0,0.8,0.6,0.0023098736269412216
0.5,3.0,0.8,0.8,0.0030196461160821903
0.5,3.0,0.8,1.0,0.003567540669103288
0.5,3.0,0.8,2.0,0.003978461583869112
0.5,3.0,1.0,0.5,0.0020636818412750925
0.5,3.0,1.0,0.6,0.0027740071127284756
0.5,3.0,1.0,0.8,0.003626397438472536
0.5,3.0,1.0,1.0,0.0042843829530819855
0.5,3.0,1.0,2.0,0.004777872089039073
0.5,3.0,1.2,0.5,0.0025092495115503965
0.5,3.0,1.2,0.6,0.003372940466613033
0.5,3.0,1.2,0.8,0.004409369612688197
0.5,3.0,1.2,1.0,0.005209420181588323
0.5,3.0,1.2,2.0,0.005809458108263418
0.5,3.0,1.4,0.5,0.002928567069183487
0.5,3.0,1.4,0.6,0.003936588342996643
0.5,3.0,1.4,0.8,0.005146213871572432
0.5,3.0,1.4,1.0,0.006
0.5,3.0,1.4,2.0,0.006
0.5,3.0,1.6,0.5,0.0033712054506325946
0.5,3.0,1.6,0.6,0.004531584138350335
0.5,3.0,1.6,0.8,0.005924038563611623
0.5,3.0,1.6,1.0,0.006
0.5,3.0,1.6,2.0,0.006
0.5,4.0,0.8,0.5,0.0014869381711570344
0.5,4.0,0.8,0.6,0.001998746599634999
0.5,4.0,0.8,0.8,0.0026129167138085564
0.5,4.0,0.8,1.0,0.0030870129422934083
0.5,4.0,0.8,2.0,0.003442585113657046
0.5,4.0,1.0,0.5,0.0017857154672306437
0.5,4.0,1.0,0.6,0.0024003639070382917
0.5,4.0,1.0,0.8,0.003137942034807471
0.5,4.0,1.0,1.0,0.0037073005895766602
0.5,4.0,1.0,2.0,0.0041343195056535555
0.5,4.0,1.2,0.5,0.002171267670382714
0.5,4.0,1.2,0.6,0.0029186242960579237
0.5,4.0,1.2,0.8,0.003815452246868175
0.5,4.0,1.2,1.0,0.004507740489598897
0.5,4.0,1.2,2.0,0.005026956671646938
0.5,4.0,1.4,0.5,0.0025341055038949453
0.5,4.0,1.4,0.6,0.0034063519635689297
0.5,4.0,1.4,0.8,0.004453047715177711
0.5,4.0,1.4,1.0,0.005261023383086244
0.5,4.0,1.4,2.0,0.005867005134017645
0.5,4.0,1.6,0.5,0.002917122977002731
0.5,4.0,1.6,0.6,0.00392120516111599
0.5,4.0,1.6,0.8,0.0051261037820519
0.5,4.0,1.6,1.0,0.006
0.5,4.0,1.6,2.0,0.006
0.5,5.0,0.8,0.5,0.001279918145282286
0.5,5.0,0.8,0.6,0.0017204696807961155
0.5,5.0,0.8,0.8,0.0022491315234127117
0.5,5.0,0.8,1.0,0.002657221366836049
0.5,5.0,0.8,2.0,0.0029632887494035524
0.5,5.0,1.0,0.5,0.0015370979595212496
0.5,5.0,1.0,0.6,0.002066171532544868
0.5,5.0,1.0,0.8,0.00270105982017321
0.5,5.0,1.0,1.0,0.003191149024658246
0.5,5.0,1.0,2.0,0.003558715928022024
0.5,5.0,1.2,0.5,0.0018689713825997016
