lf2_over_Sfs,xm_over_lf,sqrt_h1_over_h2,h_over_wf,construction_y,construction_p,kn,outside_digitized_chart
3.0,0.5,1.0,0.5,3.9489025846326733,1.198074857321842,0.0010949946290367894,False
3.0,0.5,1.0,0.6,3.9489025846326733,1.198074857321842,0.0014736470291620788,False
3.0,0.5,1.0,0.8,3.9489025846326733,1.198074857321842,0.0021103742866092103,False
3.0,0.5,1.0,1.0,3.9489025846326733,1.198074857321842,0.0027076790868597895,False
3.0,0.5,1.0,2.0,3.9489025846326733,1.198074857321842,0.003126331486985079,False
3.0,0.5,1.2,0.5,3.9489025846326733,1.2792357505622176,0.0013218601015742091,False
3.0,0.5,1.2,0.6,3.9489025846326733,1.2792357505622176,0.0017652487020239833,False
3.0,0.5,1.2,0.8,3.9489025846326733,1.2792357505622176,0.0025161787528110878,False
3.0,0.5,1.2,1.0,3.9489025846326733,1.2792357505622176,0.003203338078429527,False
3.0,0.5,1.2,2.0,3.9489025846326733,1.2792357505622176,0.0037818095795539627,False
3.0,0.5,1.4,0.5,3.9489025846326733,1.3617215625366534,0.0015651646876099605,False
3.0,0.5,1.4,0.6,3.9489025846326733,1.3617215625366534,0.002086886250146614,False
3.0,0.5,1.4,0.8,3.9489025846326733,1.3617215625366534,0.002928607812683267,False
3.0,0.5,1.4,1.0,3.9489025846326733,1.3617215625366534,0.003712673687727252,False
3.0,0.5,1.4,2.0,3.9489025846326733,1.3617215625366534,0.004486977594068885,False
3.0,0.5,1.6,0.5,3.9489025846326733,1.4516340898733784,0.0018349022696201353,False
3.0,0.5,1.6,0.6,3.9489025846326733,1.4516340898733784,0.002436209541518838,False
3.0,0.5,1.6,0.8,3.9489025846326733,1.4516340898733784,0.003378170449366892,False
3.0,0.5,1.6,1.0,3.9489025846326733,1.4516340898733784,0.004259804539240271,False
3.0,0.5,1.6,2.0,3.9489025846326733,1.4516340898733784,0.005181438629113648,False
3.0,0.6,0.8,0.5,4.276130191506297,1.1539842873763493,0.0009803591471785082,False
3.0,0.6,0.8,0.6,4.276130191506297,1.1539842873763493,0.0013281481483419526,False
3.0,0.6,0.8,0.8,4.276130191506297,1.1539842873763493,0.0018899214368817462,False
3.0,0.6,0.8,1.0,4.276130191506297,1.1539842873763493,0.0024254994392086354,False
3.0,0.6,0.8,2.0,4.276130191506297,1.1539842873763493,0.0028132884403720797,False
3.0,0.6,1.0,0.5,4.276130191506297,1.2310615112405543,0.001186972231473552,False
3.0,0.6,1.0,0.6,4.276130191506297,1.2310615112405543,0.0015918214404659955,False
3.0,0.6,1.0,0.8,4.276130191506297,1.2310615112405543,0.0022753075562027716,False
3.0,0.6,1.0,1.0,4.276130191506297,1.2310615112405543,0.0029094752185673815,False
3.0,0.6,1.0,2.0,4.276130191506297,1.2310615112405543,0.00339159824104849,False
3.0,0.6,1.2,0.5,4.276130191506297,1.3189478387750362,0.0014368435163251085,False
3.0,0.6,1.2,0.6,4.276130191506297,1.3189478387750362,0.0019157913551001446,False
3.0,0.6,1.2,0.8,4.276130191506297,1.3189478387750362,0.002714739193875181,False
3.0,0.6,1.2,1.0,4.276130191506297,1.3189478387750362,0.0034474766004052243,False
3.0,0.6,1.2,2.0,4.276130191506297,1.3189478387750362,0.004114846197342815,False
3.0,0.6,1.4,0.5,4.276130191506297,1.4082688750364576,0.001704806625109373,False
3.0,0.6,1.4,0.6,4.276130191506297,1.4082688750364576,0.002271421725138539,False
3.0,0.6,1.4,0.8,4.276130191506297,1.4082688750364576,0.0031613443751822884,False
3.0,0.6,1.4,1.0,4.276130191506297,1.4082688750364576,0.003999613250218747,False
3.0,0.6,1.4,2.0,4.276130191506297,1.4082688750364576,0.004877882125255203,False
3.0,0.6,1.6,0.5,4.276130191506297,1.5056320448030194,0.001998022543369662,False
3.0,0.6,1.6,0.6,4.276130191506297,1.5056320448030194,0.0026425281792120774,False
3.0,0.6,1.6,0.8,4.276130191506297,1.5056320448030194,0.003645907406093889,False
3.0,0.6,1.6,1.0,4.276130191506297,1.5056320448030194,0.004584355473298419,False
3.0,0.6,1.6,2.0,4.276130191506297,1.5056320448030194,0.005562803540502947,False
3.0,0.7,0.8,0.5,4.603357798379922,1.1810726654288015,0.001050788930114884,False
3.0,0.7,0.8,0.6,4.603357798379922,1.1810726654288015,0.001417539795915045,False
3.0,0.7,0.8,0.8,4.603357798379922,1.1810726654288015,0.0020253633271440077,False
3.0,0.7,0.8,1.0,4.603357798379922,1.1810726654288015,0.00259886505874433,False
3.0,0.7,0.8,2.0,4.603357798379922,1.1810726654288015,0.003005615924544491,False
3.0,0.7,1.0,0.5,4.603357798379922,1.2640481651592663,0.0012793348624459456,False
3.0,0.7,1.0,0.6,4.603357798379922,1.2640481651592663,0.0017105733945733587,False
3.0,0.7,1.0,0.8,4.603357798379922,1.2640481651592663,0.0024402408257963313,False
3.0,0.7,1.0,1.0,4.603357798379922,1.2640481651592663,0.003110693807471525,False
3.0,0.7,1.0,2.0,4.603357798379922,1.2640481651592663,0.0036587901377900574,False
3.0,0.7,1.2,0.5,4.603357798379922,1.3586599269878548,0.0015559797809635643,False
3.0,0.7,1.2,0.6,4.603357798379922,1.3586599269878548,0.002074639707951419,False
3.0,0.7,1.2,0.8,4.603357798379922,1.3586599269878548,0.0029132996349392737,False
3.0,0.7,1.2,1.0,4.603357798379922,1.3586599269878548,0.0036936915473247,False
3.0,0.7,1.2,2.0,4.603357798379922,1.3586599269878548,0.004460341364794337,False
3.0,0.7,1.4,0.5,4.603357798379922,1.4548161875362622,0.0018444485626087866,False
3.0,0.7,1.4,0.6,4.603357798379922,1.4548161875362622,0.0024483015126377963,False
3.0,0.7,1.4,0.8,4.603357798379922,1.4548161875362622,0.003394080937681311,False
3.0,0.7,1.4,1.0,4.603357798379922,1.4548161875362622,0.0042788971252175735,False
3.0,0.7,1.4,2.0,4.603357798379922,1.4548161875362622,0.005203713312753835,False
3.0,0.7,1.6,0.5,4.603357798379922,1.5596299997326604,0.0021708159991445128,False
3.0,0.7,1.6,0.6,4.603357798379922,1.5596299997326604,0.0028585199989306412,False
3.0,0.7,1.6,0.8,4.603357798379922,1.5596299997326604,0.0038942979987702376,False
3.0,0.7,1.6,1.0,4.603357798379922,1.5596299997326604,0.004913742998369228,False
3.0,0.7,1.6,2.0,4.603357798379922,1.5596299997326604,0.005973187997968218,False
3.0,0.8,0.8,0.5,4.930585405253547,1.208161043481254,0.0011228509217475113,False
3.0,0.8,0.8,0.6,4.930585405253547,1.208161043481254,0.0015093797565325145,False
3.0,0.8,0.8,0.8,4.930585405253547,1.208161043481254,0.00216080521740627,False
3.0,0.8,0.8,1.0,4.930585405253547,1.208161043481254,0.0027697823652356496,False
3.0,0.8,0.8,2.0,4.930585405253547,1.208161043481254,0.0032061044521981574,False
3.0,0.8,1.0,0.5,4.930585405253547,1.2970348190779786,0.0013716974934183399,False
3.0,0.8,1.0,0.6,4.930585405253547,1.2970348190779786,0.0018293253486807229,False
3.0,0.8,1.0,0.8,4.930585405253547,1.2970348190779786,0.0026051740953898926,False
3.0,0.8,1.0,1.0,4.930585405253547,1.2970348190779786,0.003311912396375669,False
3.0,0.8,1.0,2.0,4.930585405253547,1.2970348190779786,0.003925982034531626,False
3.0,0.8,1.2,0.5,4.930585405253547,1.3983720152006733,0.0016751160456020204,False
3.0,0.8,1.2,0.6,4.930585405253547,1.3983720152006733,0.0022334880608026937,False
3.0,0.8,1.2,0.8,4.930585405253547,1.3983720152006733,0.003111860076003367,False
3.0,0.8,1.2,1.0,4.930585405253547,1.3983720152006733,0.003939906494244176,False
3.0,0.8,1.2,2.0,4.930585405253547,1.3983720152006733,0.0048058365322458585,False
3.0,0.8,1.4,0.5,4.930585405253547,1.5013635000360663,0.0019843632001154124,False
3.0,0.8,1.4,0.6,4.930585405253547,1.5013635000360663,0.0026254540001442654,False
3.0,0.8,1.4,0.8,4.930585405253547,1.5013635000360663,0.003626272100165905,False
3.0,0.8,1.4,1.0,4.930585405253547,1.5013635000360663,0.004558317350220005,False
3.0,0.8,1.4,2.0,4.930585405253547,1.5013635000360663,0.0055303626002741035,False
3.0,0.8,1.6,0.5,4.930585405253547,1.6136279546623016,,True
3.0,0.8,1.6,0.6,4.930585405253547,1.6136279546623016,,True
3.0,0.8,1.6,0.8,4.930585405253547,1.6136279546623016,,True
3.0,0.8,1.6,1.0,4.930585405253547,1.6136279546623016,,True
3.0,0.8,1.6,2.0,4.930585405253547,1.6136279546623016,,True
4.0,0.1,0.8,0.5,2.1682842522778727,0.9794937294932015,0.000522582442580964,False
4.0,0.1,0.8,0.6,2.1682842522778727,0.9794937294932015,0.0007379749179728058,False
4.0,0.1,0.8,0.8,2.1682842522778727,0.9794937294932015,0.0010174686474660071,False
4.0,0.1,0.8,1.0,2.1682842522778727,0.9794937294932015,0.0013126079876044495,False
4.0,0.1,0.8,2.0,2.1682842522778727,0.9794937294932015,0.0015559498359456118,False
4.0,0.1,1.0,0.5,2.1682842522778727,1.0185770415602695,0.0006283003080567007,False
4.0,0.1,1.0,0.6,2.1682842522778727,1.0185770415602695,0.0008813042371488894,False
4.0,0.1,1.0,0.8,2.1682842522778727,1.0185770415602695,0.0012128852078013474,False
4.0,0.1,1.0,1.0,2.1682842522778727,1.0185770415602695,0.0015670353618296978,False
4.0,0.1,1.0,2.0,2.1682842522778727,1.0185770415602695,0.0018518969950779133,False
4.0,0.1,1.2,0.5,2.1682842522778727,1.063141292752169,0.0007441673611556395,False
4.0,0.1,1.2,0.6,2.1682842522778727,1.063141292752169,0.0010283662660821578,False
4.0,0.1,1.2,0.8,2.1682842522778727,1.063141292752169,0.001435706463760845,False
4.0,0.1,1.2,1.0,2.1682842522778727,1.063141292752169,0.0018477901443386647,False
4.0,0.1,1.2,2.0,2.1682842522778727,1.063141292752169,0.0021683031785404,False
4.0,0.1,1.4,0.5,2.1682842522778727,1.1084330373083744,0.0008619258970017732,False
4.0,0.1,1.4,0.6,2.1682842522778727,1.1084330373083744,0.0011778290231176352,False
4.0,0.1,1.4,0.8,2.1682842522778727,1.1084330373083744,0.0016621651865418715,False
4.0,0.1,1.4,1.0,2.1682842522778727,1.1084330373083744,0.0021339714387735953,False
4.0,0.1,1.4,2.0,2.1682842522778727,1.1084330373083744,0.0024898745648894577,False
4.0,0.1,1.6,0.5,2.1682842522778727,1.1578026818940383,0.0009902869729244998,False
4.0,0.1,1.6,0.6,2.1682842522778727,1.1578026818940383,0.0013407488502503264,False
4.0,0.1,1.6,0.8,2.1682842522778727,1.1578026818940383,0.0019090134094701915,False
4.0,0.1,1.6,1.0,2.1682842522778727,1.1578026818940383,0.0024499371641218456,False
4.0,0.1,1.6,2.0,2.1682842522778727,1.1578026818940383,0.002840399041447672,False
4.0,0.2,0.8,0.5,2.4784166736227347,1.00516694318069,0.000593434052269794,False
4.0,0.2,0.8,0.6,2.4784166736227347,1.00516694318069,0.000837050912496277,False
4.0,0.2,0.8,0.8,2.4784166736227347,1.00516694318069,0.0011458347159034499,False
4.0,0.2,0.8,1.0,2.4784166736227347,1.00516694318069,0.001482551742038347,False
4.0,0.2,0.8,2.0,2.4784166736227347,1.00516694318069,0.0017566852965828989,False
4.0,0.2,1.0,0.5,2.4784166736227347,1.0498403904861628,0.0007095850152640233,False
4.0,0.2,1.0,0.6,2.4784166736227347,1.0498403904861628,0.0009844732886043373,False
4.0,0.2,1.0,0.8,2.4784166736227347,1.0498403904861628,0.001369201952430814,False
4.0,0.2,1.0,1.0,2.4784166736227347,1.0498403904861628,0.0017639944600628256,False
4.0,0.2,1.0,2.0,2.4784166736227347,1.0498403904861628,0.002073866772451756,False
4.0,0.2,1.2,0.5,2.4784166736227347,1.100778722527031,0.0008420246785702802,False
4.0,0.2,1.2,0.6,2.4784166736227347,1.100778722527031,0.0011525697843392016,False
4.0,0.2,1.2,0.8,2.4784166736227347,1.100778722527031,0.001623893612635154,False
4.0,0.2,1.2,1.0,2.4784166736227347,1.100778722527031,0.002084983824172997,False
4.0,0.2,1.2,2.0,2.4784166736227347,1.100778722527031,0.0024355289299419188,False
4.0,0.2,1.4,0.5,2.4784166736227347,1.152548602222295,0.0009766263657779671,False
4.0,0.2,1.4,0.6,2.4784166736227347,1.152548602222295,0.0013234103873335735,False
4.0,0.2,1.4,0.8,2.4784166736227347,1.152548602222295,0.0018827430111114751,False
4.0,0.2,1.4,1.0,2.4784166736227347,1.152548602222295,0.0024163110542226884,False
4.0,0.2,1.4,2.0,2.4784166736227347,1.152548602222295,0.0028030950757782945,False
4.0,0.2,1.6,0.5,2.4784166736227347,1.2089796491126625,0.0011251430175154553,False
4.0,0.2,1.6,0.6,2.4784166736227347,1.2089796491126625,0.0015123267368055853,False
4.0,0.2,1.6,0.8,2.4784166736227347,1.2089796491126625,0.002164898245563313,False
4.0,0.2,1.6,1.0,2.4784166736227347,1.2089796491126625,0.002774775859587242,False
4.0,0.2,1.6,2.0,2.4784166736227347,1.2089796491126625,0.003212735157812567,False
4.0,0.3,0.8,0.5,2.788549094967597,1.0308401568681786,0.0006601844078572644,False
4.0,0.3,0.8,0.6,2.788549094967597,1.0308401568681786,0.0009217725176649894,False
4.0,0.3,0.8,0.8,2.788549094967597,1.0308401568681786,0.001274200784340893,False
4.0,0.3,0.8,1.0,2.788549094967597,1.0308401568681786,0.0016442929882695251,False
4.0,0.3,0.8,2.0,2.788549094967597,1.0308401568681786,0.0019389651137640682,False
4.0,0.3,1.0,0.5,2.788549094967597,1.0811037394120562,0.0007908697224713459,False
4.0,0.3,1.0,0.6,2.788549094967597,1.0811037394120562,0.0010876423400597852,False
4.0,0.3,1.0,0.8,2.788549094967597,1.0811037394120562,0.0015255186970602804,False
4.0,0.3,1.0,1.0,2.788549094967597,1.0811037394120562,0.0019609535582959534,False
4.0,0.3,1.0,2.0,2.788549094967597,1.0811037394120562,0.002295836549825598,False
4.0,0.3,1.2,0.5,2.788549094967597,1.1384161523018927,0.0009398819959849211,False
4.0,0.3,1.2,0.6,2.788549094967597,1.1384161523018927,0.001276773302596246,False
4.0,0.3,1.2,0.8,2.788549094967597,1.1384161523018927,0.0018120807615094635,False
4.0,0.3,1.2,1.0,2.788549094967597,1.1384161523018927,0.0023258633747321135,False
4.0,0.3,1.2,2.0,2.788549094967597,1.1384161523018927,0.002702754681343438,False
4.0,0.3,1.4,0.5,2.788549094967597,1.1966641671362157,0.0010913268345541611,False
4.0,0.3,1.4,0.6,2.788549094967597,1.1966641671362157,0.0014689917515495119,False
4.0,0.3,1.4,0.8,2.788549094967597,1.1966641671362157,0.0021033208356810787,False
4.0,0.3,1.4,1.0,2.788549094967597,1.1966641671362157,0.002698650669671781,False
4.0,0.3,1.4,2.0,2.788549094967597,1.1966641671362157,0.0031163155866671317,False
4.0,0.3,1.6,0.5,2.788549094967597,1.2601566163312867,0.0012684385257276027,False
4.0,0.3,1.6,0.6,2.788549094967597,1.2601566163312867,0.0016965638187926321,False
4.0,0.3,1.6,0.8,2.788549094967597,1.2601566163312867,0.0024207830816564335,False
4.0,0.3,1.6,1.0,2.788549094967597,1.2601566163312867,0.0030869553596208493,False
4.0,0.3,1.6,2.0,2.788549094967597,1.2601566163312867,0.0036272685922834227,False
4.0,0.4,0.8,0.5,3.098681516312459,1.0565133705556673,0.0007269347634447349,False
4.0,0.4,0.8,0.6,3.098681516312459,1.0565133705556673,0.001006494122833702,False
4.0,0.4,0.8,0.8,3.098681516312459,1.0565133705556673,0.0014025668527783363,False
4.0,0.4,0.8,1.0,3.098681516312459,1.0565133705556673,0.0018060342345007036,False
4.0,0.4,0.8,2.0,3.098681516312459,1.0565133705556673,0.002121244930945237,False
4.0,0.4,1.0,0.5,3.098681516312459,1.1123670883379495,0.0008721544296786686,False
4.0,0.4,1.0,0.6,3.098681516312459,1.1123670883379495,0.0011908113915152332,False
4.0,0.4,1.0,0.8,3.098681516312459,1.1123670883379495,0.001681835441689747,False
4.0,0.4,1.0,1.0,3.098681516312459,1.1123670883379495,0.002159149365362876,False
4.0,0.4,1.0,2.0,3.098681516312459,1.1123670883379495,0.0025178063271994408,False
4.0,0.4,1.2,0.5,3.098681516312459,1.1760535820767548,0.0010377393133995626,False
4.0,0.4,1.2,0.6,3.098681516312459,1.1760535820767548,0.001400976820853291,False
4.0,0.4,1.2,0.8,3.098681516312459,1.1760535820767548,0.002000267910383774,False
4.0,0.4,1.2,1.0,3.098681516312459,1.1760535820767548,0.002566742925291231,False
4.0,0.4,1.2,2.0,3.098681516312459,1.1760535820767548,0.0029699804327449593,False
4.0,0.4,1.4,0.5,3.098681516312459,1.2407797320501364,0.0012141832497403818,False
4.0,0.4,1.4,0.6,3.098681516312459,1.2407797320501364,0.001626807035380491,False
4.0,0.4,1.4,0.8,3.098681516312459,1.2407797320501364,0.002323898660250682,False
4.0,0.4,1.4,1.0,3.098681516312459,1.2407797320501364,0.002968756365505832,False
4.0,0.4,1.4,2.0,3.098681516312459,1.2407797320501364,0.0034703158296061046,False
4.0,0.4,1.6,0.5,3.098681516312459,1.311333583549911,0.0014140007506497326,False
4.0,0.4,1.6,0.6,3.098681516312459,1.311333583549911,0.0018853343341996437,False
4.0,0.4,1.6,0.8,3.098681516312459,1.311333583549911,0.0026766679177495545,False
4.0,0.4,1.6,1.0,3.098681516312459,1.311333583549911,0.0034002682180094474,False
4.0,0.4,1.6,2.0,3.098681516312459,1.311333583549911,0.004048602176884225,False
4.0,0.5,0.8,0.5,3.408813937657321,1.0821865842431557,0.0007936851190322048,False
4.0,0.5,0.8,0.6,3.408813937657321,1.0821865842431557,0.0010912157280024135,False
4.0,0.5,0.8,0.8,3.408813937657321,1.0821865842431557,0.0015309329212157782,False
4.0,0.5,0.8,1.0,3.408813937657321,1.0821865842431557,0.0019677754807318803,False
4.0,0.5,0.8,2.0,3.408813937657321,1.0821865842431557,0.002303524748126405,False
4.0,0.5,1.0,0.5,3.408813937657321,1.1436304372638428,0.0009534391368859913,False
4.0,0.5,1.0,0.6,3.408813937657321,1.1436304372638428,0.0012939804429706813,False
4.0,0.5,1.0,0.8,3.408813937657321,1.1436304372638428,0.001838152186319214,False
4.0,0.5,1.0,1.0,3.408813937657321,1.1436304372638428,0.002359234798488594,False
4.0,0.5,1.0,2.0,3.408813937657321,1.1436304372638428,0.002739776104573284,False
4.0,0.5,1.2,0.5,3.408813937657321,1.2136910118516167,0.0011383348331845268,False
4.0,0.5,1.2,0.6,3.408813937657321,1.2136910118516167,0.0015292876426658201,False
4.0,0.5,1.2,0.8,3.408813937657321,1.2136910118516167,0.0021884550592580834,False
4.0,0.5,1.2,1.0,3.408813937657321,1.2136910118516167,0.002803515172294862,False
4.0,0.5,1.2,2.0,3.408813937657321,1.2136910118516167,0.0032508971959980953,False
4.0,0.5,1.4,0.5,3.408813937657321,1.284895296964057,0.0013377068314993595,False
4.0,0.5,1.4,0.6,3.408813937657321,1.284895296964057,0.0017856230690706052,False
4.0,0.5,1.4,0.8,3.408813937657321,1.284895296964057,0.002544476484820285,False
4.0,0.5,1.4,1.0,3.408813937657321,1.284895296964057,0.0032378613114807477,False
4.0,0.5,1.4,2.0,3.408813937657321,1.284895296964057,0.003827651905408862,False
4.0,0.5,1.6,0.5,3.408813937657321,1.362510550768535,0.0015675316523056048,False
4.0,0.5,1.6,0.6,3.408813937657321,1.362510550768535,0.0020900422030741394,False
4.0,0.5,1.6,0.8,3.408813937657321,1.362510550768535,0.0029325527538426746,False
4.0,0.5,1.6,1.0,3.408813937657321,1.362510550768535,0.003717565414764917,False
4.0,0.5,1.6,2.0,3.408813937657321,1.362510550768535,0.004493841791686254,False
4.0,0.6,0.8,0.5,3.718946359002183,1.1078597979306444,0.0008604354746196752,False
4.0,0.6,0.8,0.6,3.718946359002183,1.1078597979306444,0.001175937333171126,False
4.0,0.6,0.8,0.8,3.718946359002183,1.1078597979306444,0.0016592989896532214,False
4.0,0.6,0.8,1.0,3.718946359002183,1.1078597979306444,0.0021303027067561234,False
4.0,0.6,0.8,2.0,3.718946359002183,1.1078597979306444,0.0024858045653075745,False
4.0,0.6,1.0,0.5,3.718946359002183,1.1748937861897362,0.001034723844093314,False
4.0,0.6,1.0,0.6,3.718946359002183,1.1748937861897362,0.0013971494944261293,False
4.0,0.6,1.0,0.8,3.718946359002183,1.1748937861897362,0.0019944689309486807,False
4.0,0.6,1.0,1.0,3.718946359002183,1.1748937861897362,0.0025593202316143114,False
4.0,0.6,1.0,2.0,3.718946359002183,1.1748937861897362,0.002961745881947127,False
4.0,0.6,1.2,0.5,3.718946359002183,1.2513284416264785,0.0012437196365541398,False
4.0,0.6,1.2,0.6,3.718946359002183,1.2513284416264785,0.0016647823898553226,False
4.0,0.6,1.2,0.8,3.718946359002183,1.2513284416264785,0.0023766422081323924,False
4.0,0.6,1.2,1.0,3.718946359002183,1.2513284416264785,0.003033103493921519,False
4.0,0.6,1.2,2.0,3.718946359002183,1.2513284416264785,0.003555760377174476,False
4.0,0.6,1.4,0.5,3.718946359002183,1.3290108618779777,0.001467032585633933,False
4.0,0.6,1.4,0.6,3.718946359002183,1.3290108618779777,0.0019560434475119105,False
4.0,0.6,1.4,0.8,3.718946359002183,1.3290108618779777,0.002765054309389888,False
4.0,0.6,1.4,1.0,3.718946359002183,1.3290108618779777,0.0035098673436434616,False
4.0,0.6,1.4,2.0,3.718946359002183,1.3290108618779777,0.004202394498338406,False
4.0,0.6,1.6,0.5,3.718946359002183,1.4136875179871589,0.001721062553961477,False
4.0,0.6,1.6,0.6,3.718946359002183,1.4136875179871589,0.0022920125683512037,False
4.0,0.6,1.6,0.8,3.718946359002183,1.4136875179871589,0.003188437589935795,False
4.0,0.6,1.6,1.0,3.718946359002183,1.4136875179871589,0.004032125107922954,False
4.0,0.6,1.6,2.0,3.718946359002183,1.4136875179871589,0.004915812625910112,False
4.0,0.7,0.8,0.5,4.029078780347045,1.133533011618133,0.0009271858302071458,False
4.0,0.7,0.8,0.6,4.029078780347045,1.133533011618133,0.0012606589383398388,False
4.0,0.7,0.8,0.8,4.029078780347045,1.133533011618133,0.0017876650580906648,False
4.0,0.7,0.8,1.0,4.029078780347045,1.133533011618133,0.002294611274356051,False
4.0,0.7,0.8,2.0,4.029078780347045,1.133533011618133,0.002668084382488744,False
4.0,0.7,1.0,0.5,4.029078780347045,1.2061571351156295,0.0011172399783237628,False
4.0,0.7,1.0,0.6,4.029078780347045,1.2061571351156295,0.0015021656864162662,False
4.0,0.7,1.0,0.8,4.029078780347045,1.2061571351156295,0.002150785675578148,False
4.0,0.7,1.0,1.0,4.029078780347045,1.2061571351156295,0.0027575585242053404,False
4.0,0.7,1.0,2.0,4.029078780347045,1.2061571351156295,0.0031898727944365993,False
4.0,0.7,1.2,0.5,4.029078780347045,1.2889658714013406,0.0013491044399237535,False
4.0,0.7,1.2,0.6,4.029078780347045,1.2889658714013406,0.0018002771370448259,False
4.0,0.7,1.2,0.8,4.029078780347045,1.2889658714013406,0.0025648293570067027,False
4.0,0.7,1.2,1.0,4.029078780347045,1.2889658714013406,0.0032626918155481775,False
4.0,0.7,1.2,2.0,4.029078780347045,1.2889658714013406,0.0038606235583508583,False
4.0,0.7,1.4,0.5,4.029078780347045,1.3731264267918983,0.0015993792803756953,False
4.0,0.7,1.4,0.6,4.029078780347045,1.3731264267918983,0.0021325057071675934,False
4.0,0.7,1.4,0.8,4.029078780347045,1.3731264267918983,0.0029856321339594917,False
4.0,0.7,1.4,1.0,4.029078780347045,1.3731264267918983,0.0037833838461097703,False
4.0,0.7,1.4,2.0,4.029078780347045,1.3731264267918983,0.004586199913089516,False
4.0,0.7,1.6,0.5,4.029078780347045,1.464864485205783,0.0018745934556173493,False
4.0,0.7,1.6,0.6,4.029078780347045,1.464864485205783,0.0024864850437819755,False
4.0,0.7,1.6,0.8,4.029078780347045,1.464864485205783,0.0034443224260289154,False
4.0,0.7,1.6,1.0,4.029078780347045,1.464864485205783,0.004339186911234699,False
4.0,0.7,1.6,2.0,4.029078780347045,1.464864485205783,0.005274051396440481,False
4.0,0.8,0.8,0.5,4.339211201691907,1.1592062253056215,0.0009939361857946158,False
4.0,0.8,0.8,0.6,4.339211201691907,1.1592062253056215,0.0013453805435085509,False
4.0,0.8,0.8,0.8,4.339211201691907,1.1592062253056215,0.0019160311265281071,False
4.0,0.8,0.8,1.0,4.339211201691907,1.1592062253056215,0.002458919841955977,False
4.0,0.8,0.8,2.0,4.339211201691907,1.1592062253056215,0.0028503641996699123,False
4.0,0.8,1.0,0.5,4.339211201691907,1.237420484041523,0.0012047773553162647,False
4.0,0.8,1.0,0.6,4.339211201691907,1.237420484041523,0.001614713742549483,False
4.0,0.8,1.0,0.8,4.339211201691907,1.237420484041523,0.0023071024202076153,False
4.0,0.8,1.0,1.0,4.339211201691907,1.237420484041523,0.002948264952653291,False
4.0,0.8,1.0,2.0,4.339211201691907,1.237420484041523,0.003443105920736337,False
4.0,0.8,1.2,0.5,4.339211201691907,1.3266033011762024,0.0014598099035286072,False
4.0,0.8,1.2,0.6,4.339211201691907,1.3266033011762024,0.0019464132047048094,False
4.0,0.8,1.2,0.8,4.339211201691907,1.3266033011762024,0.002753016505881012,False
4.0,0.8,1.2,1.0,4.339211201691907,1.3266033011762024,0.003494940467292455,False
4.0,0.8,1.2,2.0,4.339211201691907,1.3266033011762024,0.004181448720232961,False
4.0,0.8,1.4,0.5,4.339211201691907,1.417241991705819,0.0017317259751174572,False
4.0,0.8,1.4,0.6,4.339211201691907,1.417241991705819,0.0023055195684821123,False
4.0,0.8,1.4,0.8,4.339211201691907,1.417241991705819,0.0032062099585290953,False
4.0,0.8,1.4,1.0,4.339211201691907,1.417241991705819,0.004053451950234915,False
4.0,0.8,1.4,2.0,4.339211201691907,1.417241991705819,0.004940693941940733,False
4.0,0.8,1.6,0.5,4.339211201691907,1.5160414524244072,0.002031332647758103,False
4.0,0.8,1.6,0.6,4.339211201691907,1.5160414524244072,0.002684165809697629,False
4.0,0.8,1.6,0.8,4.339211201691907,1.5160414524244072,0.0036937906811522732,False
4.0,0.8,1.6,1.0,4.339211201691907,1.5160414524244072,0.004647852859788884,False
4.0,0.8,1.6,2.0,4.339211201691907,1.5160414524244072,0.0056419150384254945,False
5.0,0.1,0.8,0.5,1.685695127870019,0.9395442986647367,0.00041072403626126255,False
5.0,0.1,0.8,0.6,1.685695127870019,0.9395442986647367,0.0005781771946589465,False
5.0,0.1,0.8,0.8,1.685695127870019,0.9395442986647367,0.0008177214933236831,False
5.0,0.1,0.8,1.0,1.685695127870019,0.9395442986647367,0.0010449468010537354,False
5.0,0.1,0.8,2.0,1.685695127870019,0.9395442986647367,0.001236354389317893,False
5.0,0.1,1.0,0.5,1.685695127870019,0.9699289443417358,0.0004958010441568603,False
5.0,0.1,1.0,0.6,1.685695127870019,0.9699289443417358,0.0006997157773669432,False
5.0,0.1,1.0,0.8,1.685695127870019,0.9699289443417358,0.000969644721708679,False
5.0,0.1,1.0,1.0,1.685695127870019,0.9699289443417358,0.00124852392708963,False
5.0,0.1,1.0,2.0,1.685695127870019,0.9699289443417358,0.0014794315547338867,False
5.0,0.1,1.2,0.5,1.685695127870019,1.0045746514405363,0.0005918940937453943,False
5.0,0.1,1.2,0.6,1.685695127870019,1.0045746514405363,0.0008350963497537696,False
5.0,0.1,1.2,0.8,1.685695127870019,1.0045746514405363,0.0011428732572026812,False
5.0,0.1,1.2,1.0,1.685695127870019,1.0045746514405363,0.0014788203040753782,False
5.0,0.1,1.2,2.0,1.685695127870019,1.0045746514405363,0.0017524800252278073,False
5.0,0.1,1.4,0.5,1.685695127870019,1.0397859356856358,0.0006834434327826531,False
5.0,0.1,1.4,0.6,1.685695127870019,1.0397859356856358,0.0009512935877625981,False
5.0,0.1,1.4,0.8,1.685695127870019,1.0397859356856358,0.0013189296784281788,False
